Image1,Image2,Score
013_5_7.tif,045_3_5.tif,0.35
013_5_7.tif,045_3_6.tif,0.33
013_5_7.tif,045_3_7.tif,0.31
013_5_7.tif,045_3_8.tif,0.29
013_5_7.tif,045_4_1.tif,0.33
013_5_7.tif,045_4_2.tif,0.38
013_5_7.tif,045_4_3.tif,0.26
013_5_7.tif,045_4_4.tif,0.34
013_5_7.tif,045_4_5.tif,0.39
013_5_7.tif,045_4_6.tif,0.34
013_5_7.tif,045_4_7.tif,0.41
013_5_7.tif,045_4_8.tif,0.40
013_5_7.tif,045_5_1.tif,0.35
013_5_7.tif,045_5_2.tif,0.31
013_5_7.tif,045_5_3.tif,0.52
013_5_7.tif,045_5_4.tif,0.40
013_5_7.tif,045_5_5.tif,0.42
013_5_7.tif,045_5_6.tif,0.33
013_5_7.tif,045_5_7.tif,0.28
013_5_7.tif,045_5_8.tif,0.34
013_5_7.tif,045_6_1.tif,0.44
013_5_7.tif,045_6_2.tif,0.37
013_5_7.tif,045_6_3.tif,0.43
013_5_7.tif,045_6_4.tif,0.39
013_5_7.tif,045_6_5.tif,0.34
013_5_7.tif,045_6_6.tif,0.40
013_5_7.tif,045_6_7.tif,0.43
013_5_7.tif,045_6_8.tif,0.28
013_5_7.tif,045_7_1.tif,0.37
013_5_7.tif,045_7_2.tif,0.38
013_5_7.tif,045_7_3.tif,0.39
013_5_7.tif,045_7_4.tif,0.32
013_5_7.tif,045_7_5.tif,0.34
013_5_7.tif,045_7_6.tif,0.31
013_5_7.tif,045_7_7.tif,0.35
013_5_7.tif,045_7_8.tif,0.41
013_5_7.tif,045_8_1.tif,0.33
013_5_7.tif,045_8_2.tif,0.39
013_5_7.tif,045_8_3.tif,0.31
013_5_7.tif,045_8_4.tif,0.30
013_5_7.tif,045_8_5.tif,0.30
013_5_7.tif,045_8_6.tif,0.32
013_5_7.tif,045_8_7.tif,0.33
013_5_7.tif,045_8_8.tif,0.29
013_5_7.tif,047_3_1.tif,0.46
013_5_7.tif,047_3_2.tif,0.35
013_5_7.tif,047_3_3.tif,0.33
013_5_7.tif,047_3_4.tif,0.52
013_5_7.tif,047_3_5.tif,0.33
013_5_7.tif,047_3_6.tif,0.49
013_5_7.tif,047_3_7.tif,0.28
013_5_7.tif,047_3_8.tif,0.48
013_5_7.tif,047_4_1.tif,0.43
013_5_7.tif,047_4_2.tif,0.32
013_5_7.tif,047_4_3.tif,0.43
013_5_7.tif,047_4_4.tif,0.39
013_5_7.tif,047_4_5.tif,0.51
013_5_7.tif,047_4_6.tif,0.55
013_5_7.tif,047_4_7.tif,0.31
013_5_7.tif,047_4_8.tif,0.47
013_5_7.tif,047_5_1.tif,0.31
013_5_7.tif,047_5_2.tif,0.34
013_5_7.tif,047_5_3.tif,0.31
013_5_7.tif,047_5_4.tif,0.32
013_5_7.tif,047_5_5.tif,0.29
013_5_7.tif,047_5_6.tif,0.33
013_5_7.tif,047_5_7.tif,0.32
013_5_7.tif,047_5_8.tif,0.31
013_5_7.tif,047_6_1.tif,0.21
013_5_7.tif,047_6_2.tif,0.26
013_5_7.tif,047_6_3.tif,0.33
013_5_7.tif,047_6_4.tif,0.41
013_5_7.tif,047_6_5.tif,0.30
013_5_7.tif,047_6_6.tif,0.28
013_5_7.tif,047_6_7.tif,0.30
013_5_7.tif,047_6_8.tif,0.42
013_5_7.tif,047_7_1.tif,0.51
013_5_7.tif,047_7_2.tif,0.40
013_5_7.tif,047_7_3.tif,0.41
013_5_7.tif,047_7_4.tif,0.51
013_5_7.tif,047_7_5.tif,0.41
013_5_7.tif,047_7_6.tif,0.41
013_5_7.tif,047_7_7.tif,0.54
013_5_7.tif,047_7_8.tif,0.44
013_5_7.tif,047_8_1.tif,0.31
013_5_7.tif,047_8_2.tif,0.34
013_5_7.tif,047_8_3.tif,0.29
013_5_7.tif,047_8_4.tif,0.37
013_5_7.tif,047_8_5.tif,0.32
013_5_7.tif,047_8_6.tif,0.36
013_5_7.tif,047_8_7.tif,0.42
013_5_7.tif,047_8_8.tif,0.40
013_5_7.tif,057_3_1.tif,0.29
013_5_7.tif,057_3_2.tif,0.40
013_5_7.tif,057_3_3.tif,0.38
013_5_7.tif,057_3_4.tif,0.34
013_5_7.tif,057_3_5.tif,0.41
013_5_7.tif,057_3_6.tif,0.44
013_5_7.tif,057_3_7.tif,0.37
013_5_7.tif,057_3_8.tif,0.44
013_5_7.tif,057_4_1.tif,0.45
013_5_7.tif,057_4_2.tif,0.31
013_5_7.tif,057_4_3.tif,0.41
013_5_7.tif,057_4_4.tif,0.28
013_5_7.tif,057_4_5.tif,0.34
013_5_7.tif,057_4_6.tif,0.45
013_5_7.tif,057_4_7.tif,0.34
013_5_7.tif,057_4_8.tif,0.35
013_5_7.tif,057_5_1.tif,0.25
013_5_7.tif,057_5_2.tif,0.59
013_5_7.tif,057_5_3.tif,0.37
013_5_7.tif,057_5_4.tif,0.41
013_5_7.tif,057_5_5.tif,0.41
013_5_7.tif,057_5_6.tif,0.41
013_5_7.tif,057_5_7.tif,0.51
013_5_7.tif,057_5_8.tif,0.48
013_5_7.tif,076_3_1.tif,0.43
013_5_7.tif,076_3_2.tif,0.42
013_5_7.tif,076_3_3.tif,0.39
013_5_7.tif,076_3_4.tif,0.35
013_5_7.tif,076_3_5.tif,0.49
013_5_7.tif,076_3_6.tif,0.43
013_5_7.tif,076_3_7.tif,0.45
013_5_7.tif,076_3_8.tif,0.44
013_5_7.tif,076_4_1.tif,0.35
013_5_7.tif,076_4_2.tif,0.34
013_5_7.tif,076_4_3.tif,0.35
013_5_7.tif,076_4_4.tif,0.39
013_5_7.tif,076_4_5.tif,0.42
013_5_7.tif,076_4_6.tif,0.42
013_5_7.tif,076_4_7.tif,0.40
013_5_7.tif,076_4_8.tif,0.35
013_5_7.tif,076_5_1.tif,0.45
013_5_7.tif,076_5_2.tif,0.42
013_5_7.tif,076_5_3.tif,0.43
013_5_7.tif,076_5_4.tif,0.43
013_5_7.tif,076_5_5.tif,0.45
013_5_7.tif,076_5_6.tif,0.40
013_5_7.tif,076_5_7.tif,0.39
013_5_7.tif,076_5_8.tif,0.39
013_5_7.tif,076_6_1.tif,0.32
013_5_7.tif,076_6_2.tif,0.34
013_5_7.tif,076_6_3.tif,0.33
013_5_7.tif,076_6_4.tif,0.32
013_5_7.tif,076_6_5.tif,0.31
013_5_7.tif,076_6_6.tif,0.40
013_5_7.tif,076_6_7.tif,0.35
013_5_7.tif,076_6_8.tif,0.41
013_5_7.tif,076_7_1.tif,0.40
013_5_7.tif,076_7_2.tif,0.40
013_5_7.tif,076_7_3.tif,0.32
013_5_7.tif,076_7_4.tif,0.33
013_5_7.tif,076_7_5.tif,0.43
013_5_7.tif,076_7_6.tif,0.33
013_5_7.tif,076_7_7.tif,0.40
013_5_7.tif,076_7_8.tif,0.41
013_5_7.tif,076_8_1.tif,0.28
013_5_7.tif,076_8_2.tif,0.26
013_5_7.tif,076_8_3.tif,0.29
013_5_7.tif,076_8_4.tif,0.25
013_5_7.tif,076_8_5.tif,0.27
013_5_7.tif,076_8_6.tif,0.28
013_5_7.tif,076_8_7.tif,0.25
013_5_7.tif,076_8_8.tif,0.33
013_5_8.tif,013_6_1.tif,0.62
013_5_8.tif,013_6_2.tif,0.57
013_5_8.tif,013_6_3.tif,0.47
013_5_8.tif,013_6_4.tif,0.57
013_5_8.tif,013_6_5.tif,0.55
013_5_8.tif,013_6_6.tif,0.55
013_5_8.tif,013_6_7.tif,0.45
013_5_8.tif,013_6_8.tif,0.45
013_5_8.tif,013_7_1.tif,0.59
013_5_8.tif,013_7_2.tif,0.49
013_5_8.tif,013_7_3.tif,0.55
013_5_8.tif,013_7_4.tif,0.51
013_5_8.tif,013_7_5.tif,0.45
013_5_8.tif,013_7_6.tif,0.49
013_5_8.tif,013_7_7.tif,0.43
013_5_8.tif,013_7_8.tif,0.41
013_5_8.tif,013_8_1.tif,0.63
013_5_8.tif,013_8_2.tif,0.62
013_5_8.tif,013_8_3.tif,0.61
013_5_8.tif,013_8_4.tif,0.55
013_5_8.tif,013_8_5.tif,0.45
013_5_8.tif,013_8_6.tif,0.62
013_5_8.tif,013_8_7.tif,0.46
013_5_8.tif,013_8_8.tif,0.60
013_5_8.tif,017_3_1.tif,0.35
013_5_8.tif,017_3_2.tif,0.21
013_5_8.tif,017_3_3.tif,0.27
013_5_8.tif,017_3_4.tif,0.23
013_5_8.tif,017_3_5.tif,0.19
013_5_8.tif,017_3_6.tif,0.25
013_5_8.tif,017_3_7.tif,0.25
013_5_8.tif,017_3_8.tif,0.19
013_5_8.tif,017_4_1.tif,0.30
013_5_8.tif,017_4_2.tif,0.33
013_5_8.tif,017_4_3.tif,0.32
013_5_8.tif,017_4_4.tif,0.31
013_5_8.tif,017_4_5.tif,0.27
013_5_8.tif,017_4_6.tif,0.24
013_5_8.tif,017_4_7.tif,0.25
013_5_8.tif,017_4_8.tif,0.31
013_5_8.tif,017_5_1.tif,0.20
013_5_8.tif,017_5_2.tif,0.31
013_5_8.tif,017_5_3.tif,0.34
013_5_8.tif,017_5_4.tif,0.29
013_5_8.tif,017_5_5.tif,0.27
013_5_8.tif,017_5_6.tif,0.27
013_5_8.tif,017_5_7.tif,0.32
013_5_8.tif,017_5_8.tif,0.25
013_5_8.tif,017_6_1.tif,0.37
013_5_8.tif,017_6_2.tif,0.47
013_5_8.tif,017_6_3.tif,0.36
013_5_8.tif,017_6_4.tif,0.49
013_5_8.tif,017_6_5.tif,0.45
013_5_8.tif,017_6_6.tif,0.49
013_5_8.tif,017_6_7.tif,0.46
013_5_8.tif,017_6_8.tif,0.42
013_5_8.tif,017_7_1.tif,0.31
013_5_8.tif,017_7_2.tif,0.28
013_5_8.tif,017_7_3.tif,0.33
013_5_8.tif,017_7_4.tif,0.35
013_5_8.tif,017_7_5.tif,0.26
013_5_8.tif,017_7_6.tif,0.32
013_5_8.tif,017_7_7.tif,0.29
013_5_8.tif,017_7_8.tif,0.29
013_5_8.tif,017_8_1.tif,0.28
013_5_8.tif,017_8_2.tif,0.25
013_5_8.tif,017_8_3.tif,0.26
013_5_8.tif,017_8_4.tif,0.27
013_5_8.tif,017_8_5.tif,0.25
013_5_8.tif,017_8_6.tif,0.15
013_5_8.tif,017_8_7.tif,0.22
013_5_8.tif,017_8_8.tif,0.27
013_5_8.tif,022_3_1.tif,0.41
013_5_8.tif,022_3_2.tif,0.36
013_5_8.tif,022_3_3.tif,0.30
013_5_8.tif,022_3_4.tif,0.37
013_5_8.tif,022_3_5.tif,0.52
013_5_8.tif,022_3_6.tif,0.47
013_5_8.tif,022_3_7.tif,0.30
013_5_8.tif,022_3_8.tif,0.35
013_5_8.tif,022_4_1.tif,0.41
013_5_8.tif,022_4_2.tif,0.51
013_5_8.tif,022_4_3.tif,0.53
013_5_8.tif,022_4_4.tif,0.52
013_5_8.tif,022_4_5.tif,0.35
013_5_8.tif,022_4_6.tif,0.46
013_5_8.tif,022_4_7.tif,0.44
013_5_8.tif,022_4_8.tif,0.48
013_5_8.tif,022_5_1.tif,0.50
013_5_8.tif,022_5_2.tif,0.51
013_5_8.tif,022_5_3.tif,0.42
013_5_8.tif,022_5_4.tif,0.57
013_5_8.tif,022_5_5.tif,0.49
013_5_8.tif,022_5_6.tif,0.49
013_5_8.tif,022_5_7.tif,0.62
013_5_8.tif,022_5_8.tif,0.56
013_5_8.tif,022_6_1.tif,0.45
013_5_8.tif,022_6_2.tif,0.48
013_5_8.tif,022_6_3.tif,0.39
013_5_8.tif,022_6_4.tif,0.42
013_5_8.tif,022_6_5.tif,0.40
013_5_8.tif,022_6_6.tif,0.38
013_5_8.tif,022_6_7.tif,0.50
013_5_8.tif,022_6_8.tif,0.47
013_5_8.tif,022_7_1.tif,0.38
013_5_8.tif,022_7_2.tif,0.49
013_5_8.tif,022_7_3.tif,0.50
013_5_8.tif,022_7_4.tif,0.39
013_5_8.tif,022_7_5.tif,0.41
013_5_8.tif,022_7_6.tif,0.39
013_5_8.tif,022_7_7.tif,0.49
013_5_8.tif,022_7_8.tif,0.48
013_5_8.tif,022_8_1.tif,0.30
013_5_8.tif,022_8_2.tif,0.39
013_5_8.tif,022_8_3.tif,0.35
013_5_8.tif,022_8_4.tif,0.22
013_5_8.tif,022_8_5.tif,0.29
013_5_8.tif,022_8_6.tif,0.26
013_5_8.tif,022_8_7.tif,0.23
013_5_8.tif,022_8_8.tif,0.27
013_5_8.tif,027_3_1.tif,0.35
013_5_8.tif,027_3_2.tif,0.38
013_5_8.tif,027_3_3.tif,0.28
013_5_8.tif,027_3_4.tif,0.43
013_5_8.tif,027_3_5.tif,0.47
013_5_8.tif,027_3_6.tif,0.50
013_5_8.tif,027_3_7.tif,0.53
013_5_8.tif,027_3_8.tif,0.57
013_5_8.tif,027_4_1.tif,0.50
013_5_8.tif,027_4_2.tif,0.59
013_5_8.tif,027_4_3.tif,0.45
013_5_8.tif,027_4_4.tif,0.41
013_5_8.tif,027_4_5.tif,0.44
013_5_8.tif,027_4_6.tif,0.42
013_5_8.tif,027_4_7.tif,0.40
013_5_8.tif,027_4_8.tif,0.39
013_5_8.tif,027_5_1.tif,0.34
013_5_8.tif,027_5_2.tif,0.38
013_5_8.tif,027_5_3.tif,0.42
013_5_8.tif,027_5_4.tif,0.34
013_5_8.tif,027_5_5.tif,0.39
013_5_8.tif,027_5_6.tif,0.36
013_5_8.tif,027_5_7.tif,0.52
013_5_8.tif,027_5_8.tif,0.42
013_5_8.tif,027_6_1.tif,0.39
013_5_8.tif,027_6_2.tif,0.37
013_5_8.tif,027_6_3.tif,0.43
013_5_8.tif,027_6_4.tif,0.47
013_5_8.tif,027_6_5.tif,0.37
013_5_8.tif,027_6_6.tif,0.29
013_5_8.tif,027_6_7.tif,0.34
013_5_8.tif,027_6_8.tif,0.45
013_5_8.tif,027_7_1.tif,0.43
013_5_8.tif,027_7_2.tif,0.52
013_5_8.tif,027_7_3.tif,0.61
013_5_8.tif,027_7_4.tif,0.41
013_5_8.tif,027_7_5.tif,0.44
013_5_8.tif,027_7_6.tif,0.55
013_5_8.tif,027_7_7.tif,0.52
013_5_8.tif,027_7_8.tif,0.39
013_5_8.tif,027_8_1.tif,0.59
013_5_8.tif,027_8_2.tif,0.47
013_5_8.tif,027_8_3.tif,0.49
013_5_8.tif,027_8_4.tif,0.59
013_5_8.tif,027_8_5.tif,0.57
013_5_8.tif,027_8_6.tif,0.70
013_5_8.tif,027_8_7.tif,0.59
013_5_8.tif,027_8_8.tif,0.44
013_5_8.tif,045_3_1.tif,0.33
013_5_8.tif,045_3_2.tif,0.26
013_5_8.tif,045_3_3.tif,0.36
013_5_8.tif,045_3_4.tif,0.27
013_5_8.tif,045_3_5.tif,0.29
013_5_8.tif,045_3_6.tif,0.32
013_5_8.tif,045_3_7.tif,0.31
013_5_8.tif,045_3_8.tif,0.27
013_5_8.tif,045_4_1.tif,0.31
013_5_8.tif,045_4_2.tif,0.42
013_5_8.tif,045_4_3.tif,0.41
013_5_8.tif,045_4_4.tif,0.45
013_5_8.tif,045_4_5.tif,0.49
013_5_8.tif,045_4_6.tif,0.38
013_5_8.tif,045_4_7.tif,0.46
013_5_8.tif,045_4_8.tif,0.44
013_5_8.tif,045_5_1.tif,0.31
013_5_8.tif,045_5_2.tif,0.48
013_5_8.tif,045_5_3.tif,0.51
013_5_8.tif,045_5_4.tif,0.54
013_5_8.tif,045_5_5.tif,0.42
013_5_8.tif,045_5_6.tif,0.33
013_5_8.tif,045_5_7.tif,0.29
013_5_8.tif,045_5_8.tif,0.36
013_5_8.tif,045_6_1.tif,0.43
013_5_8.tif,045_6_2.tif,0.31
013_5_8.tif,045_6_3.tif,0.43
013_5_8.tif,045_6_4.tif,0.38
013_5_8.tif,045_6_5.tif,0.39
013_5_8.tif,045_6_6.tif,0.37
013_5_8.tif,045_6_7.tif,0.42
013_5_8.tif,045_6_8.tif,0.34
013_5_8.tif,045_7_1.tif,0.41
013_5_8.tif,045_7_2.tif,0.49
013_5_8.tif,045_7_3.tif,0.43
013_5_8.tif,045_7_4.tif,0.37
013_5_8.tif,045_7_5.tif,0.38
013_5_8.tif,045_7_6.tif,0.29
013_5_8.tif,045_7_7.tif,0.35
013_5_8.tif,045_7_8.tif,0.31
013_5_8.tif,045_8_1.tif,0.28
013_5_8.tif,045_8_2.tif,0.35
013_5_8.tif,045_8_3.tif,0.29
013_5_8.tif,045_8_4.tif,0.30
013_5_8.tif,045_8_5.tif,0.27
013_5_8.tif,045_8_6.tif,0.28
013_5_8.tif,045_8_7.tif,0.32
013_5_8.tif,045_8_8.tif,0.28
013_5_8.tif,047_3_1.tif,0.47
013_5_8.tif,047_3_2.tif,0.36
013_5_8.tif,047_3_3.tif,0.26
013_5_8.tif,047_3_4.tif,0.44
013_5_8.tif,047_3_5.tif,0.36
013_5_8.tif,047_3_6.tif,0.48
013_5_8.tif,047_3_7.tif,0.30
013_5_8.tif,047_3_8.tif,0.36
013_5_8.tif,047_4_1.tif,0.38
013_5_8.tif,047_4_2.tif,0.25
013_5_8.tif,047_4_3.tif,0.39
013_5_8.tif,047_4_4.tif,0.37
013_5_8.tif,047_4_5.tif,0.50
013_5_8.tif,047_4_6.tif,0.53
013_5_8.tif,047_4_7.tif,0.33
013_5_8.tif,047_4_8.tif,0.45
013_5_8.tif,047_5_1.tif,0.32
013_5_8.tif,047_5_2.tif,0.40
013_5_8.tif,047_5_3.tif,0.38
013_5_8.tif,047_5_4.tif,0.35
013_5_8.tif,047_5_5.tif,0.31
013_5_8.tif,047_5_6.tif,0.38
013_5_8.tif,047_5_7.tif,0.34
013_5_8.tif,047_5_8.tif,0.40
013_5_8.tif,047_6_1.tif,0.24
013_5_8.tif,047_6_2.tif,0.40
013_5_8.tif,047_6_3.tif,0.36
013_5_8.tif,047_6_4.tif,0.44
013_5_8.tif,047_6_5.tif,0.37
013_5_8.tif,047_6_6.tif,0.40
013_5_8.tif,047_6_7.tif,0.34
013_5_8.tif,047_6_8.tif,0.47
013_5_8.tif,047_7_1.tif,0.50
013_5_8.tif,047_7_2.tif,0.47
013_5_8.tif,047_7_3.tif,0.50
013_5_8.tif,047_7_4.tif,0.51
013_5_8.tif,047_7_5.tif,0.29
013_5_8.tif,047_7_6.tif,0.42
013_5_8.tif,047_7_7.tif,0.41
013_5_8.tif,047_7_8.tif,0.40
013_5_8.tif,047_8_1.tif,0.35
013_5_8.tif,047_8_2.tif,0.28
013_5_8.tif,047_8_3.tif,0.35
013_5_8.tif,047_8_4.tif,0.43
013_5_8.tif,047_8_5.tif,0.30
013_5_8.tif,047_8_6.tif,0.30
013_5_8.tif,047_8_7.tif,0.37
013_5_8.tif,047_8_8.tif,0.33
013_5_8.tif,057_3_1.tif,0.26
013_5_8.tif,057_3_2.tif,0.34
013_5_8.tif,057_3_3.tif,0.33
013_5_8.tif,057_3_4.tif,0.32
013_5_8.tif,057_3_5.tif,0.29
013_5_8.tif,057_3_6.tif,0.33
013_5_8.tif,057_3_7.tif,0.28
013_5_8.tif,057_3_8.tif,0.29
013_5_8.tif,057_4_1.tif,0.38
013_5_8.tif,057_4_2.tif,0.30
013_5_8.tif,057_4_3.tif,0.37
013_5_8.tif,057_4_4.tif,0.35
013_5_8.tif,057_4_5.tif,0.29
013_5_8.tif,057_4_6.tif,0.35
013_5_8.tif,057_4_7.tif,0.38
013_5_8.tif,057_4_8.tif,0.31
013_5_8.tif,057_5_1.tif,0.30
013_5_8.tif,057_5_2.tif,0.58
013_5_8.tif,057_5_3.tif,0.38
013_5_8.tif,057_5_4.tif,0.46
013_5_8.tif,057_5_5.tif,0.48
013_5_8.tif,057_5_6.tif,0.41
013_5_8.tif,057_5_7.tif,0.62
013_5_8.tif,057_5_8.tif,0.60
013_5_8.tif,076_3_1.tif,0.47
013_5_8.tif,076_3_2.tif,0.46
013_5_8.tif,076_3_3.tif,0.39
013_5_8.tif,076_3_4.tif,0.39
013_5_8.tif,076_3_5.tif,0.42
013_5_8.tif,076_3_6.tif,0.47
013_5_8.tif,076_3_7.tif,0.41
013_5_8.tif,076_3_8.tif,0.42
013_5_8.tif,076_4_1.tif,0.32
013_5_8.tif,076_4_2.tif,0.48
013_5_8.tif,076_4_3.tif,0.39
013_5_8.tif,076_4_4.tif,0.43
013_5_8.tif,076_4_5.tif,0.44
013_5_8.tif,076_4_6.tif,0.55
013_5_8.tif,076_4_7.tif,0.47
013_5_8.tif,076_4_8.tif,0.46
013_5_8.tif,076_5_1.tif,0.45
013_5_8.tif,076_5_2.tif,0.55
013_5_8.tif,076_5_3.tif,0.49
013_5_8.tif,076_5_4.tif,0.57
013_5_8.tif,076_5_5.tif,0.48
013_5_8.tif,076_5_6.tif,0.49
013_5_8.tif,076_5_7.tif,0.44
013_5_8.tif,076_5_8.tif,0.46
013_5_8.tif,076_6_1.tif,0.36
013_5_8.tif,076_6_2.tif,0.33
013_5_8.tif,076_6_3.tif,0.37
013_5_8.tif,076_6_4.tif,0.36
013_5_8.tif,076_6_5.tif,0.34
013_5_8.tif,076_6_6.tif,0.45
013_5_8.tif,076_6_7.tif,0.40
013_5_8.tif,076_6_8.tif,0.51
013_5_8.tif,076_7_1.tif,0.47
013_5_8.tif,076_7_2.tif,0.44
013_5_8.tif,076_7_3.tif,0.36
013_5_8.tif,076_7_4.tif,0.36
013_5_8.tif,076_7_5.tif,0.41
013_5_8.tif,076_7_6.tif,0.31
013_5_8.tif,076_7_7.tif,0.47
013_5_8.tif,076_7_8.tif,0.46
013_5_8.tif,076_8_1.tif,0.31
013_5_8.tif,076_8_2.tif,0.28
013_5_8.tif,076_8_3.tif,0.33
013_5_8.tif,076_8_4.tif,0.31
013_5_8.tif,076_8_5.tif,0.29
013_5_8.tif,076_8_6.tif,0.33
013_5_8.tif,076_8_7.tif,0.30
013_5_8.tif,076_8_8.tif,0.37
013_6_1.tif,013_6_2.tif,0.78
013_6_1.tif,013_6_3.tif,0.62
013_6_1.tif,013_6_4.tif,0.62
013_6_1.tif,013_6_5.tif,0.49
013_6_1.tif,013_6_6.tif,0.60
013_6_1.tif,013_6_7.tif,0.55
013_6_1.tif,013_6_8.tif,0.55
013_6_1.tif,013_7_1.tif,0.49
013_6_1.tif,013_7_2.tif,0.55
013_6_1.tif,013_7_3.tif,0.61
013_6_1.tif,013_7_4.tif,0.54
013_6_1.tif,013_7_5.tif,0.37
013_6_1.tif,013_7_6.tif,0.49
013_6_1.tif,013_7_7.tif,0.39
013_6_1.tif,013_7_8.tif,0.45
013_6_1.tif,013_8_1.tif,0.53
013_6_1.tif,013_8_2.tif,0.65
013_6_1.tif,013_8_3.tif,0.66
013_6_1.tif,013_8_4.tif,0.67
013_6_1.tif,013_8_5.tif,0.56
013_6_1.tif,013_8_6.tif,0.56
013_6_1.tif,013_8_7.tif,0.42
013_6_1.tif,013_8_8.tif,0.69
013_6_1.tif,017_3_1.tif,0.35
013_6_1.tif,017_3_2.tif,0.24
013_6_1.tif,017_3_3.tif,0.20
013_6_1.tif,017_3_4.tif,0.24
013_6_1.tif,017_3_5.tif,0.21
013_6_1.tif,017_3_6.tif,0.23
013_6_1.tif,017_3_7.tif,0.21
013_6_1.tif,017_3_8.tif,0.14
013_6_1.tif,017_4_1.tif,0.28
013_6_1.tif,017_4_2.tif,0.28
013_6_1.tif,017_4_3.tif,0.33
013_6_1.tif,017_4_4.tif,0.29
013_6_1.tif,017_4_5.tif,0.28
013_6_1.tif,017_4_6.tif,0.23
013_6_1.tif,017_4_7.tif,0.25
013_6_1.tif,017_4_8.tif,0.25
013_6_1.tif,017_5_1.tif,0.19
013_6_1.tif,017_5_2.tif,0.33
013_6_1.tif,017_5_3.tif,0.27
013_6_1.tif,017_5_4.tif,0.38
013_6_1.tif,017_5_5.tif,0.32
013_6_1.tif,017_5_6.tif,0.28
013_6_1.tif,017_5_7.tif,0.31
013_6_1.tif,017_5_8.tif,0.30
013_6_1.tif,017_6_1.tif,0.38
013_6_1.tif,017_6_2.tif,0.45
013_6_1.tif,017_6_3.tif,0.33
013_6_1.tif,017_6_4.tif,0.44
013_6_1.tif,017_6_5.tif,0.49
013_6_1.tif,017_6_6.tif,0.41
013_6_1.tif,017_6_7.tif,0.41
013_6_1.tif,017_6_8.tif,0.35
013_6_1.tif,017_7_1.tif,0.36
013_6_1.tif,017_7_2.tif,0.23
013_6_1.tif,017_7_3.tif,0.23
013_6_1.tif,017_7_4.tif,0.32
013_6_1.tif,017_7_5.tif,0.23
013_6_1.tif,017_7_6.tif,0.24
013_6_1.tif,017_7_7.tif,0.28
013_6_1.tif,017_7_8.tif,0.31
013_6_1.tif,017_8_1.tif,0.18
013_6_1.tif,017_8_2.tif,0.26
013_6_1.tif,017_8_3.tif,0.24
013_6_1.tif,017_8_4.tif,0.24
013_6_1.tif,017_8_5.tif,0.22
013_6_1.tif,017_8_6.tif,0.13
013_6_1.tif,017_8_7.tif,0.21
013_6_1.tif,017_8_8.tif,0.27
013_6_1.tif,022_3_1.tif,0.41
013_6_1.tif,022_3_2.tif,0.49
013_6_1.tif,022_3_3.tif,0.34
013_6_1.tif,022_3_4.tif,0.34
013_6_1.tif,022_3_5.tif,0.45
013_6_1.tif,022_3_6.tif,0.43
013_6_1.tif,022_3_7.tif,0.26
013_6_1.tif,022_3_8.tif,0.20
013_6_1.tif,022_4_1.tif,0.43
013_6_1.tif,022_4_2.tif,0.47
013_6_1.tif,022_4_3.tif,0.52
013_6_1.tif,022_4_4.tif,0.49
013_6_1.tif,022_4_5.tif,0.40
013_6_1.tif,022_4_6.tif,0.45
013_6_1.tif,022_4_7.tif,0.46
013_6_1.tif,022_4_8.tif,0.39
013_6_1.tif,022_5_1.tif,0.61
013_6_1.tif,022_5_2.tif,0.49
013_6_1.tif,022_5_3.tif,0.44
013_6_1.tif,022_5_4.tif,0.42
013_6_1.tif,022_5_5.tif,0.35
013_6_1.tif,022_5_6.tif,0.44
013_6_1.tif,022_5_7.tif,0.43
013_6_1.tif,022_5_8.tif,0.40
013_6_1.tif,022_6_1.tif,0.56
013_6_1.tif,022_6_2.tif,0.52
013_6_1.tif,022_6_3.tif,0.51
013_6_1.tif,022_6_4.tif,0.42
013_6_1.tif,022_6_5.tif,0.43
013_6_1.tif,022_6_6.tif,0.35
013_6_1.tif,022_6_7.tif,0.51
013_6_1.tif,022_6_8.tif,0.50
013_6_1.tif,022_7_1.tif,0.36
013_6_1.tif,022_7_2.tif,0.40
013_6_1.tif,022_7_3.tif,0.43
013_6_1.tif,022_7_4.tif,0.29
013_6_1.tif,022_7_5.tif,0.38
013_6_1.tif,022_7_6.tif,0.41
013_6_1.tif,022_7_7.tif,0.36
013_6_1.tif,022_7_8.tif,0.44
013_6_1.tif,022_8_1.tif,0.33
013_6_1.tif,022_8_2.tif,0.36
013_6_1.tif,022_8_3.tif,0.35
013_6_1.tif,022_8_4.tif,0.23
013_6_1.tif,022_8_5.tif,0.27
013_6_1.tif,022_8_6.tif,0.25
013_6_1.tif,022_8_7.tif,0.21
013_6_1.tif,022_8_8.tif,0.38
013_6_1.tif,027_3_1.tif,0.43
013_6_1.tif,027_3_2.tif,0.44
013_6_1.tif,027_3_3.tif,0.43
013_6_1.tif,027_3_4.tif,0.58
013_6_1.tif,027_3_5.tif,0.36
013_6_1.tif,027_3_6.tif,0.55
013_6_1.tif,027_3_7.tif,0.47
013_6_1.tif,027_3_8.tif,0.54
013_6_1.tif,027_4_1.tif,0.50
013_6_1.tif,027_4_2.tif,0.50
013_6_1.tif,027_4_3.tif,0.51
013_6_1.tif,027_4_4.tif,0.59
013_6_1.tif,027_4_5.tif,0.37
013_6_1.tif,027_4_6.tif,0.45
013_6_1.tif,027_4_7.tif,0.48
013_6_1.tif,027_4_8.tif,0.44
